journey_id,touchpoints,n_touches,converted,revenue,journey_days,first_channel,last_channel
241,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,2675.45,30,Programmatic Display,Google Search
242,[np.str_('Affiliate')],1,False,0.0,14,Affiliate,Affiliate
243,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,0,Programmatic Display,Affiliate
244,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
245,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,False,0.0,14,Affiliate,Meta Ads
246,[np.str_('Meta Ads')],1,False,0.0,14,Meta Ads,Meta Ads
247,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('YouTube')]",3,False,0.0,0,Programmatic Display,YouTube
248,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,True,2364.8,0,Meta Ads,Meta Ads
249,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",3,False,0.0,14,Affiliate,Programmatic Display
250,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube')]",3,False,0.0,1,Meta Ads,YouTube
251,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Meta Ads')]",3,False,0.0,7,Google Search,Meta Ads
252,[np.str_('Meta Ads')],1,True,1351.8,1,Meta Ads,Meta Ads
253,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,False,0.0,1,Meta Ads,Affiliate
254,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,7,YouTube,Google Search
255,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,3,Programmatic Display,YouTube
256,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
257,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads')]",3,False,0.0,7,Meta Ads,Meta Ads
258,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube')]",5,True,3136.27,0,YouTube,YouTube
259,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",4,True,1639.77,7,Programmatic Display,Google Search
260,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Meta Ads')]",3,True,1743.52,0,Programmatic Display,Meta Ads
261,[np.str_('Meta Ads')],1,True,1692.78,7,Meta Ads,Meta Ads
262,[np.str_('Meta Ads')],1,True,2436.98,3,Meta Ads,Meta Ads
263,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Programmatic Display')]",4,False,0.0,7,Meta Ads,Programmatic Display
264,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",4,False,0.0,14,YouTube,Affiliate
265,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,True,2374.32,3,YouTube,Meta Ads
266,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,1,YouTube,Affiliate
267,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,2193.97,3,Google Search,Google Search
268,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",3,False,0.0,30,YouTube,Affiliate
269,[np.str_('Meta Ads')],1,False,0.0,3,Meta Ads,Meta Ads
270,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Google Search')]",3,True,2356.4,3,Meta Ads,Google Search
271,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,1,YouTube,Google Search
272,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1816.99,0,YouTube,Affiliate
273,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",4,False,0.0,1,YouTube,Meta Ads
274,"[np.str_('Meta Ads'), np.str_('Programmatic Display')]",2,False,0.0,3,Meta Ads,Programmatic Display
275,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,1,Programmatic Display,Affiliate
276,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",3,True,2419.15,1,YouTube,Google Search
277,"[np.str_('Google Search'), np.str_('Affiliate'), np.str_('Google Search')]",3,True,1228.56,30,Google Search,Google Search
278,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",4,True,2584.11,0,Meta Ads,Affiliate
279,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,1751.17,0,Google Search,Google Search
280,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",4,False,0.0,3,Meta Ads,Affiliate
281,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Google Search')]",4,False,0.0,0,Programmatic Display,Google Search
282,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",4,False,0.0,1,Programmatic Display,Meta Ads
283,[np.str_('Programmatic Display')],1,True,1981.42,1,Programmatic Display,Programmatic Display
284,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('YouTube')]",5,False,0.0,3,Meta Ads,YouTube
285,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1652.78,0,YouTube,Affiliate
286,[np.str_('YouTube')],1,False,0.0,3,YouTube,YouTube
287,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",5,False,0.0,1,Programmatic Display,Google Search
288,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,3,Meta Ads,Google Search
289,[np.str_('Affiliate')],1,True,1981.56,30,Affiliate,Affiliate
290,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1049.52,7,YouTube,Google Search
291,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
292,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",3,True,1185.76,14,Programmatic Display,Affiliate
293,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,2383.36,7,YouTube,Affiliate
294,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1440.35,7,YouTube,Affiliate
295,[np.str_('Meta Ads')],1,True,820.61,1,Meta Ads,Meta Ads
296,"[np.str_('Google Search'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",5,True,2950.74,0,Google Search,Affiliate
297,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
298,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,14,Programmatic Display,Affiliate
299,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",5,False,0.0,0,Google Search,Google Search
300,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search'), np.str_('YouTube')]",4,False,0.0,3,Programmatic Display,YouTube
301,[np.str_('Programmatic Display')],1,True,2053.64,3,Programmatic Display,Programmatic Display
302,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,True,1068.52,0,YouTube,Meta Ads
303,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads')]",5,False,0.0,1,Meta Ads,Meta Ads
304,[np.str_('YouTube')],1,False,0.0,7,YouTube,YouTube
305,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,1,YouTube,Google Search
306,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",3,True,2140.81,7,Meta Ads,Google Search
307,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",3,False,0.0,1,Meta Ads,Programmatic Display
308,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",5,True,1815.07,14,Meta Ads,Meta Ads
309,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,True,1989.36,14,Programmatic Display,Affiliate
310,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
311,"[np.str_('Google Search'), np.str_('YouTube')]",2,False,0.0,14,Google Search,YouTube
312,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,7,Google Search,Affiliate
313,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,14,Meta Ads,Affiliate
314,[np.str_('YouTube')],1,True,2034.17,7,YouTube,YouTube
315,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
316,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,7,Meta Ads,Google Search
317,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,True,1512.0,7,Meta Ads,Affiliate
318,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",5,False,0.0,3,YouTube,Affiliate
319,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
320,[np.str_('Google Search')],1,True,2067.75,1,Google Search,Google Search
321,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('YouTube')]",5,False,0.0,1,Programmatic Display,YouTube
322,"[np.str_('Meta Ads'), np.str_('YouTube')]",2,False,0.0,1,Meta Ads,YouTube
323,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,1,Meta Ads,Google Search
324,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,0,YouTube,Affiliate
325,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,7,Meta Ads,Affiliate
326,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,971.5,1,Google Search,Affiliate
327,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,True,1218.78,1,Meta Ads,Affiliate
328,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,7,YouTube,Google Search
329,"[np.str_('Affiliate'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads')]",5,True,1975.83,7,Affiliate,Meta Ads
330,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,True,1529.06,1,Meta Ads,Affiliate
331,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
332,"[np.str_('Programmatic Display'), np.str_('Programmatic Display')]",2,True,1652.85,14,Programmatic Display,Programmatic Display
333,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",4,True,1161.91,7,YouTube,Affiliate
334,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,1,Programmatic Display,Meta Ads
335,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads')]",3,False,0.0,0,YouTube,Meta Ads
336,[np.str_('Programmatic Display')],1,True,1219.86,14,Programmatic Display,Programmatic Display
337,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,7,YouTube,Meta Ads
338,[np.str_('Programmatic Display')],1,True,906.51,14,Programmatic Display,Programmatic Display
339,[np.str_('Meta Ads')],1,False,0.0,1,Meta Ads,Meta Ads
340,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate'), np.str_('Affiliate')]",4,False,0.0,0,YouTube,Affiliate
341,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,1,YouTube,Meta Ads
342,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,3,YouTube,Affiliate
343,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1324.77,14,YouTube,Google Search
344,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube')]",3,False,0.0,0,Programmatic Display,YouTube
345,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,1,Meta Ads,Affiliate
346,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads')]",5,False,0.0,0,Google Search,Meta Ads
347,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,2307.61,1,Google Search,Affiliate
348,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
349,[np.str_('Google Search')],1,False,0.0,14,Google Search,Google Search
350,"[np.str_('Programmatic Display'), np.str_('Programmatic Display')]",2,False,0.0,0,Programmatic Display,Programmatic Display
351,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
352,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,1,YouTube,Meta Ads
353,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,2491.51,3,Affiliate,Affiliate
354,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,1,Google Search,YouTube
355,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,1,Google Search,YouTube
356,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",5,True,2044.09,3,YouTube,Meta Ads
357,[np.str_('Google Search')],1,False,0.0,3,Google Search,Google Search
358,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search')]",5,False,0.0,3,Programmatic Display,Google Search
359,[np.str_('YouTube')],1,False,0.0,3,YouTube,YouTube
360,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,True,2620.33,7,Google Search,Meta Ads
361,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Affiliate')]",3,False,0.0,3,Meta Ads,Affiliate
362,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,1,Programmatic Display,YouTube
363,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,1614.14,3,Google Search,Google Search
364,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,3,Meta Ads,Affiliate
365,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads')]",5,True,1448.43,14,Meta Ads,Meta Ads
366,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,7,Google Search,Google Search
367,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,1422.05,7,Programmatic Display,Google Search
368,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",4,True,2904.37,7,Google Search,Meta Ads
369,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",3,False,0.0,3,YouTube,Affiliate
370,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,941.16,7,Affiliate,Google Search
371,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube')]",4,False,0.0,7,Programmatic Display,YouTube
372,[np.str_('Affiliate')],1,False,0.0,1,Affiliate,Affiliate
373,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,False,0.0,0,Programmatic Display,Meta Ads
374,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1962.58,1,YouTube,Affiliate
375,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,14,Meta Ads,Google Search
376,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search')]",3,True,1400.31,7,Meta Ads,Google Search
377,[np.str_('Meta Ads')],1,False,0.0,14,Meta Ads,Meta Ads
378,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,True,1113.09,14,YouTube,Affiliate
379,"[np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,False,0.0,3,Google Search,Affiliate
380,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,14,Programmatic Display,Meta Ads
381,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,False,0.0,7,Meta Ads,Meta Ads
382,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,1759.36,7,Programmatic Display,Google Search
383,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",5,True,1868.0,3,Meta Ads,Google Search
384,[np.str_('YouTube')],1,True,2451.61,1,YouTube,YouTube
385,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1244.04,3,YouTube,Affiliate
386,[np.str_('YouTube')],1,True,862.43,0,YouTube,YouTube
387,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,1,Google Search,Affiliate
388,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search')]",4,True,2061.62,14,Programmatic Display,Google Search
389,"[np.str_('Meta Ads'), np.str_('Programmatic Display')]",2,True,1368.41,1,Meta Ads,Programmatic Display
390,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,3,Programmatic Display,YouTube
391,"[np.str_('Google Search'), np.str_('Programmatic Display')]",2,False,0.0,0,Google Search,Programmatic Display
392,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,7,YouTube,Google Search
393,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
394,[np.str_('Programmatic Display')],1,False,0.0,0,Programmatic Display,Programmatic Display
395,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
396,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search')]",3,False,0.0,14,Programmatic Display,Google Search
397,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search')]",3,False,0.0,0,Google Search,Google Search
398,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1886.39,3,YouTube,Affiliate
399,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
400,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",3,False,0.0,7,Meta Ads,Meta Ads
401,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,7,Programmatic Display,Meta Ads
402,"[np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Google Search')]",4,False,0.0,1,Google Search,Google Search
403,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",3,True,1777.0,0,Meta Ads,Affiliate
404,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,False,0.0,1,Programmatic Display,Meta Ads
405,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
406,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",3,False,0.0,7,Programmatic Display,Programmatic Display
407,[np.str_('Programmatic Display')],1,True,1659.27,30,Programmatic Display,Programmatic Display
408,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1157.81,0,YouTube,Google Search
409,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,2813.07,1,Programmatic Display,YouTube
410,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Google Search')]",4,False,0.0,1,Meta Ads,Google Search
411,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,True,1880.61,3,Programmatic Display,Affiliate
412,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",3,True,1311.8,0,Google Search,Google Search
