date,channel,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpc,roas,cost_per_conversion,seasonality_factor,day_of_week,month,year,week_number,is_weekend,anomaly_type
2023-02-08,Google Search,4189.72,2048,110,5,4388.81,0.05371,0.04545,38.09,1.048,837.94,0.82,Wednesday,2,2023,6,0,None
2023-02-08,Meta Ads,4644.18,9122,357,10,10211.47,0.03914,0.02801,13.01,2.199,464.42,0.82,Wednesday,2,2023,6,0,None
2023-02-08,Programmatic Display,2864.66,66842,428,4,5060.66,0.0064,0.00935,6.69,1.767,716.16,0.82,Wednesday,2,2023,6,0,None
2023-02-08,YouTube,2573.71,11581,155,1,2151.18,0.01338,0.00645,16.6,0.836,2573.71,0.82,Wednesday,2,2023,6,0,None
2023-02-08,Affiliate,1767.09,70683,3429,157,240990.16,0.04851,0.04579,0.52,136.377,11.26,0.82,Wednesday,2,2023,6,0,None
2023-02-09,Google Search,6792.8,3320,217,9,11395.49,0.06536,0.04147,31.3,1.678,754.76,0.82,Thursday,2,2023,6,0,None
2023-02-09,Meta Ads,5099.7,10017,203,3,5723.5,0.02027,0.01478,25.12,1.122,1699.9,0.82,Thursday,2,2023,6,0,None
2023-02-09,Programmatic Display,2221.2,51828,278,4,4461.57,0.00536,0.01439,7.99,2.009,555.3,0.82,Thursday,2,2023,6,0,None
2023-02-09,YouTube,2748.48,12368,211,4,4092.47,0.01706,0.01896,13.03,1.489,687.12,0.82,Thursday,2,2023,6,0,None
2023-02-09,Affiliate,891.08,35643,1372,98,158621.62,0.03849,0.07143,0.65,178.011,9.09,0.82,Thursday,2,2023,6,0,None
2023-02-10,Google Search,3733.48,1825,87,3,2727.47,0.04767,0.03448,42.91,0.731,1244.49,0.82,Friday,2,2023,6,0,None
2023-02-10,Meta Ads,3744.27,7354,256,5,7869.37,0.03481,0.01953,14.63,2.102,748.85,0.82,Friday,2,2023,6,0,None
2023-02-10,Programmatic Display,1644.7,38376,230,1,1981.47,0.00599,0.00435,7.15,1.205,1644.7,0.82,Friday,2,2023,6,0,None
2023-02-10,YouTube,2549.74,11473,97,1,978.38,0.00845,0.01031,26.29,0.384,2549.74,0.82,Friday,2,2023,6,0,None
2023-02-10,Affiliate,1251.95,50078,1842,74,100268.83,0.03678,0.04017,0.68,80.09,16.92,0.82,Friday,2,2023,6,0,None
2023-02-11,Google Search,3878.53,1896,102,3,2800.75,0.0538,0.02941,38.02,0.722,1292.84,0.82,Saturday,2,2023,6,1,None
2023-02-11,Meta Ads,2706.61,5316,186,3,3254.16,0.03499,0.01613,14.55,1.202,902.2,0.82,Saturday,2,2023,6,1,None
2023-02-11,Programmatic Display,1337.89,31217,203,1,2391.56,0.0065,0.00493,6.59,1.788,1337.89,0.82,Saturday,2,2023,6,1,None
2023-02-11,YouTube,1118.83,5034,83,1,1377.07,0.01649,0.01205,13.48,1.231,1118.83,0.82,Saturday,2,2023,6,1,None
2023-02-11,Affiliate,1446.78,57871,2710,167,365630.84,0.04683,0.06162,0.53,252.72,8.66,0.82,Saturday,2,2023,6,1,None
2023-02-12,Google Search,3401.44,1662,71,2,2440.15,0.04272,0.02817,47.91,0.717,1700.72,0.82,Sunday,2,2023,6,1,None
2023-02-12,Meta Ads,2214.63,4350,89,3,4118.17,0.02046,0.03371,24.88,1.86,738.21,0.82,Sunday,2,2023,6,1,None
2023-02-12,Programmatic Display,1399.05,32644,188,2,2376.75,0.00576,0.01064,7.44,1.699,699.53,0.82,Sunday,2,2023,6,1,None
2023-02-12,YouTube,2117.99,9530,150,1,1956.39,0.01574,0.00667,14.12,0.924,2117.99,0.82,Sunday,2,2023,6,1,None
2023-02-12,Affiliate,670.87,26834,1134,64,88837.73,0.04226,0.05644,0.59,132.422,10.48,0.82,Sunday,2,2023,6,1,None
2023-02-13,Google Search,4472.11,2186,90,5,8918.74,0.04117,0.05556,49.69,1.994,894.42,0.82,Monday,2,2023,7,0,None
2023-02-13,Meta Ads,3520.34,6914,259,6,7623.64,0.03746,0.02317,13.59,2.166,586.72,0.82,Monday,2,2023,7,0,None
2023-02-13,Programmatic Display,2843.98,66359,268,3,5620.96,0.00404,0.01119,10.61,1.976,947.99,0.82,Monday,2,2023,7,0,None
2023-02-13,YouTube,2481.15,11165,113,1,2451.37,0.01012,0.00885,21.96,0.988,2481.15,0.82,Monday,2,2023,7,0,None
2023-02-13,Affiliate,1006.86,40274,1400,69,157338.96,0.03476,0.04929,0.72,156.267,14.59,0.82,Monday,2,2023,7,0,None
2023-02-14,Google Search,4210.97,2058,95,3,7344.0,0.04616,0.03158,44.33,1.744,1403.66,0.82,Tuesday,2,2023,7,0,None
2023-02-14,Meta Ads,3131.41,6150,142,4,4089.94,0.02309,0.02817,22.05,1.306,782.85,0.82,Tuesday,2,2023,7,0,None
2023-02-14,Programmatic Display,2979.19,69514,267,2,2745.81,0.00384,0.00749,11.16,0.922,1489.59,0.82,Tuesday,2,2023,7,0,None
2023-02-14,YouTube,2554.1,11493,126,2,4003.04,0.01096,0.01587,20.27,1.567,1277.05,0.82,Tuesday,2,2023,7,0,None
2023-02-14,Affiliate,1068.89,42755,1937,139,249519.24,0.0453,0.07176,0.55,233.437,7.69,0.82,Tuesday,2,2023,7,0,None
2023-02-15,Google Search,6502.5,3178,141,5,4485.24,0.04437,0.03546,46.12,0.69,1300.5,0.82,Wednesday,2,2023,7,0,None
2023-02-15,Meta Ads,3742.02,7350,168,4,3482.7,0.02286,0.02381,22.27,0.931,935.51,0.82,Wednesday,2,2023,7,0,None
2023-02-15,Programmatic Display,1785.83,41669,326,1,2418.08,0.00782,0.00307,5.48,1.354,1785.83,0.82,Wednesday,2,2023,7,0,None
2023-02-15,YouTube,2262.94,10183,141,2,2074.81,0.01385,0.01418,16.05,0.917,1131.47,0.82,Wednesday,2,2023,7,0,None
2023-02-15,Affiliate,903.39,36135,1486,71,138083.29,0.04112,0.04778,0.61,152.85,12.72,0.82,Wednesday,2,2023,7,0,None
2023-02-16,Google Search,6550.66,3202,239,8,15819.71,0.07464,0.03347,27.41,2.415,818.83,0.82,Thursday,2,2023,7,0,None
2023-02-16,Meta Ads,4374.64,8593,275,6,11102.04,0.032,0.02182,15.91,2.538,729.11,0.82,Thursday,2,2023,7,0,None
2023-02-16,Programmatic Display,2996.21,69911,450,5,5833.24,0.00644,0.01111,6.66,1.947,599.24,0.82,Thursday,2,2023,7,0,None
2023-02-16,YouTube,2318.37,10432,164,1,1918.34,0.01572,0.0061,14.14,0.827,2318.37,0.82,Thursday,2,2023,7,0,None
2023-02-16,Affiliate,2152.27,86090,3186,221,506858.3,0.03701,0.06937,0.68,235.499,9.74,0.82,Thursday,2,2023,7,0,None
2023-02-17,Google Search,4547.46,2223,148,8,16767.08,0.06658,0.05405,30.73,3.687,568.43,0.82,Friday,2,2023,7,0,None
2023-02-17,Meta Ads,4707.83,9247,264,3,4055.39,0.02855,0.01136,17.83,0.861,1569.28,0.82,Friday,2,2023,7,0,None
2023-02-17,Programmatic Display,2211.71,51606,334,2,3125.56,0.00647,0.00599,6.62,1.413,1105.85,0.82,Friday,2,2023,7,0,None
2023-02-17,YouTube,1514.86,6816,103,2,3706.27,0.01511,0.01942,14.71,2.447,757.43,0.82,Friday,2,2023,7,0,None
2023-02-17,Affiliate,1348.33,53933,2475,150,242191.38,0.04589,0.06061,0.54,179.624,8.99,0.82,Friday,2,2023,7,0,None
2023-02-18,Google Search,2472.24,1208,76,3,5500.32,0.06291,0.03947,32.53,2.225,824.08,0.82,Saturday,2,2023,7,1,None
2023-02-18,Meta Ads,3126.92,6142,202,6,4985.97,0.03289,0.0297,15.48,1.595,521.15,0.82,Saturday,2,2023,7,1,None
2023-02-18,Programmatic Display,1510.31,35240,116,1,1397.76,0.00329,0.00862,13.02,0.925,1510.31,0.82,Saturday,2,2023,7,1,None
2023-02-18,YouTube,1110.49,4997,55,0,0.0,0.01101,0.0,20.19,0.0,0.0,0.82,Saturday,2,2023,7,1,None
2023-02-18,Affiliate,942.82,37712,1444,99,125082.62,0.03829,0.06856,0.65,132.669,9.52,0.82,Saturday,2,2023,7,1,None
2023-02-19,Google Search,3471.4,1697,80,4,4433.78,0.04714,0.05,43.39,1.277,867.85,0.82,Sunday,2,2023,7,1,None
2023-02-19,Meta Ads,2547.36,5003,107,3,4866.08,0.02139,0.02804,23.81,1.91,849.12,0.82,Sunday,2,2023,7,1,None
2023-02-19,Programmatic Display,2106.43,49150,158,1,2417.39,0.00321,0.00633,13.33,1.148,2106.43,0.82,Sunday,2,2023,7,1,None
2023-02-19,YouTube,1555.44,6999,73,1,1498.75,0.01043,0.0137,21.31,0.964,1555.44,0.82,Sunday,2,2023,7,1,None
2023-02-19,Affiliate,1299.75,51990,1591,78,165897.68,0.0306,0.04903,0.82,127.638,16.66,0.82,Sunday,2,2023,7,1,None
2023-02-20,Google Search,4119.7,2014,88,4,6272.02,0.04369,0.04545,46.81,1.522,1029.92,0.82,Monday,2,2023,8,0,None
2023-02-20,Meta Ads,4146.56,8145,272,8,9347.66,0.03339,0.02941,15.24,2.254,518.32,0.82,Monday,2,2023,8,0,None
2023-02-20,Programmatic Display,1800.91,42021,240,1,1464.54,0.00571,0.00417,7.5,0.813,1800.91,0.82,Monday,2,2023,8,0,None
2023-02-20,YouTube,2188.73,9849,195,2,3963.49,0.0198,0.01026,11.22,1.811,1094.37,0.82,Monday,2,2023,8,0,None
2023-02-20,Affiliate,1427.81,57112,2840,128,125054.26,0.04973,0.04507,0.5,87.584,11.15,0.82,Monday,2,2023,8,0,None
2023-02-21,Google Search,5499.28,2688,136,4,3782.48,0.0506,0.02941,40.44,0.688,1374.82,0.82,Tuesday,2,2023,8,0,None
2023-02-21,Meta Ads,4524.19,8886,212,3,5047.2,0.02386,0.01415,21.34,1.116,1508.06,0.82,Tuesday,2,2023,8,0,None
2023-02-21,Programmatic Display,1662.05,38781,161,1,2296.13,0.00415,0.00621,10.32,1.382,1662.05,0.82,Tuesday,2,2023,8,0,None
2023-02-21,YouTube,2068.41,9307,149,3,5775.38,0.01601,0.02013,13.88,2.792,689.47,0.82,Tuesday,2,2023,8,0,None
2023-02-21,Affiliate,1534.24,61369,2083,88,154519.6,0.03394,0.04225,0.74,100.714,17.43,0.82,Tuesday,2,2023,8,0,None
2023-02-22,Google Search,6593.98,3223,197,6,9393.78,0.06112,0.03046,33.47,1.425,1099.0,0.82,Wednesday,2,2023,8,0,None
2023-02-22,Meta Ads,4121.29,8095,255,7,16633.42,0.0315,0.02745,16.16,4.036,588.76,0.82,Wednesday,2,2023,8,0,None
2023-02-22,Programmatic Display,1914.23,44665,341,3,6694.37,0.00763,0.0088,5.61,3.497,638.08,0.82,Wednesday,2,2023,8,0,None
2023-02-22,YouTube,2051.4,9231,83,1,1017.11,0.00899,0.01205,24.72,0.496,2051.4,0.82,Wednesday,2,2023,8,0,None
2023-02-22,Affiliate,1901.07,76042,2212,111,156757.74,0.02909,0.05018,0.86,82.458,17.13,0.82,Wednesday,2,2023,8,0,None
2023-02-23,Google Search,3738.12,1827,113,4,5899.47,0.06185,0.0354,33.08,1.578,934.53,0.82,Thursday,2,2023,8,0,None
2023-02-23,Meta Ads,3629.29,7128,195,6,13484.53,0.02736,0.03077,18.61,3.715,604.88,0.82,Thursday,2,2023,8,0,None
2023-02-23,Programmatic Display,2229.01,52010,186,2,2894.12,0.00358,0.01075,11.98,1.298,1114.5,0.82,Thursday,2,2023,8,0,None
2023-02-23,YouTube,2705.57,12175,141,1,1485.07,0.01158,0.00709,19.19,0.549,2705.57,0.82,Thursday,2,2023,8,0,None
2023-02-23,Affiliate,1050.06,42002,1276,100,188965.25,0.03038,0.07837,0.82,179.957,10.5,0.82,Thursday,2,2023,8,0,None
2023-02-24,Google Search,5970.26,2918,205,7,11580.54,0.07025,0.03415,29.12,1.94,852.89,0.82,Friday,2,2023,8,0,None
2023-02-24,Meta Ads,3581.4,7034,170,2,1687.76,0.02417,0.01176,21.07,0.471,1790.7,0.82,Friday,2,2023,8,0,None
2023-02-24,Programmatic Display,1866.95,43562,224,1,1660.44,0.00514,0.00446,8.33,0.889,1866.95,0.82,Friday,2,2023,8,0,None
2023-02-24,YouTube,2002.47,9011,141,1,1853.3,0.01565,0.00709,14.2,0.926,2002.47,0.82,Friday,2,2023,8,0,None
2023-02-24,Affiliate,1602.46,64098,3195,135,267510.59,0.04985,0.04225,0.5,166.937,11.87,0.82,Friday,2,2023,8,0,None
2023-02-25,Google Search,5453.32,2666,121,4,5262.27,0.04539,0.03306,45.07,0.965,1363.33,0.82,Saturday,2,2023,8,1,None
2023-02-25,Meta Ads,2071.68,4069,162,5,9229.37,0.03981,0.03086,12.79,4.455,414.34,0.82,Saturday,2,2023,8,1,None
2023-02-25,Programmatic Display,1685.2,39321,221,2,2044.42,0.00562,0.00905,7.63,1.213,842.6,0.82,Saturday,2,2023,8,1,None
2023-02-25,YouTube,1950.46,8777,113,2,4094.29,0.01287,0.0177,17.26,2.099,975.23,0.82,Saturday,2,2023,8,1,None
2023-02-25,Affiliate,153.14,6125,21,0,0.0,0.00343,0.0,7.29,0.0,0.0,0.82,Saturday,2,2023,8,1,Budget Crash
2023-02-26,Google Search,2813.53,1375,66,2,2420.08,0.048,0.0303,42.63,0.86,1406.76,0.82,Sunday,2,2023,8,1,None
2023-02-26,Meta Ads,3469.11,6814,265,6,5919.31,0.03889,0.02264,13.09,1.706,578.18,0.82,Sunday,2,2023,8,1,None
2023-02-26,Programmatic Display,1883.38,43945,239,1,1351.95,0.00544,0.00418,7.88,0.718,1883.38,0.82,Sunday,2,2023,8,1,None
2023-02-26,YouTube,1693.95,7622,95,1,1581.06,0.01246,0.01053,17.83,0.933,1693.95,0.82,Sunday,2,2023,8,1,None
2023-02-26,Affiliate,1208.09,48323,1600,80,178358.53,0.03311,0.05,0.76,147.637,15.1,0.82,Sunday,2,2023,8,1,None
2023-02-27,Google Search,3583.14,1751,102,5,9604.51,0.05825,0.04902,35.13,2.68,716.63,0.82,Monday,2,2023,9,0,None
2023-02-27,Meta Ads,4965.42,9753,272,4,8214.55,0.02789,0.01471,18.26,1.654,1241.36,0.82,Monday,2,2023,9,0,None
2023-02-27,Programmatic Display,2673.67,62385,200,1,2017.75,0.00321,0.005,13.37,0.755,2673.67,0.82,Monday,2,2023,9,0,None
2023-02-27,YouTube,1257.41,5658,97,1,1114.83,0.01714,0.01031,12.96,0.887,1257.41,0.82,Monday,2,2023,9,0,None
2023-02-27,Affiliate,983.91,39356,1566,110,137563.68,0.03979,0.07024,0.63,139.813,8.94,0.82,Monday,2,2023,9,0,None
2023-02-28,Google Search,3515.47,1718,94,3,3019.07,0.05471,0.03191,37.4,0.859,1171.82,0.82,Tuesday,2,2023,9,0,None
2023-02-28,Meta Ads,3822.6,7508,233,5,4356.59,0.03103,0.02146,16.41,1.14,764.52,0.82,Tuesday,2,2023,9,0,None
2023-02-28,Programmatic Display,3124.45,72903,438,4,8286.9,0.00601,0.00913,7.13,2.652,781.11,0.82,Tuesday,2,2023,9,0,None
2023-02-28,YouTube,2680.13,12060,115,1,2377.74,0.00954,0.0087,23.31,0.887,2680.13,0.82,Tuesday,2,2023,9,0,None
2023-02-28,Affiliate,1039.01,41560,1595,123,148728.85,0.03838,0.07712,0.65,143.145,8.45,0.82,Tuesday,2,2023,9,0,None
2023-03-01,Google Search,3842.7,1878,141,6,7716.25,0.07508,0.04255,27.25,2.008,640.45,0.95,Wednesday,3,2023,9,0,None
2023-03-01,Meta Ads,5132.2,10081,267,8,16307.47,0.02649,0.02996,19.22,3.177,641.53,0.95,Wednesday,3,2023,9,0,None
2023-03-01,Programmatic Display,3422.94,79868,310,3,7421.82,0.00388,0.00968,11.04,2.168,1140.98,0.95,Wednesday,3,2023,9,0,None
2023-03-01,YouTube,3270.11,14715,155,2,4458.39,0.01053,0.0129,21.1,1.363,1635.05,0.95,Wednesday,3,2023,9,0,None
2023-03-01,Affiliate,1929.29,77171,2910,175,228520.66,0.03771,0.06014,0.66,118.448,11.02,0.95,Wednesday,3,2023,9,0,None
2023-03-02,Google Search,6171.09,3016,212,7,11092.53,0.07029,0.03302,29.11,1.797,881.58,0.95,Thursday,3,2023,9,0,None
2023-03-02,Meta Ads,2931.42,5758,190,6,5811.62,0.033,0.03158,15.43,1.983,488.57,0.95,Thursday,3,2023,9,0,None
2023-03-02,Programmatic Display,2585.55,60329,402,4,4478.57,0.00666,0.00995,6.43,1.732,646.39,0.95,Thursday,3,2023,9,0,None
2023-03-02,YouTube,2162.04,9729,142,1,2093.68,0.0146,0.00704,15.23,0.968,2162.04,0.95,Thursday,3,2023,9,0,None
2023-03-02,Affiliate,961.06,38442,1193,63,66345.91,0.03103,0.05281,0.81,69.034,15.25,0.95,Thursday,3,2023,9,0,None
2023-03-03,Google Search,5122.11,2504,199,8,12501.1,0.07947,0.0402,25.74,2.441,640.26,0.95,Friday,3,2023,9,0,None
2023-03-03,Meta Ads,4963.04,9748,246,7,5638.3,0.02524,0.02846,20.17,1.136,709.01,0.95,Friday,3,2023,9,0,None
2023-03-03,Programmatic Display,3220.71,75149,523,3,5399.83,0.00696,0.00574,6.16,1.677,1073.57,0.95,Friday,3,2023,9,0,None
2023-03-03,YouTube,2272.86,10227,150,2,3651.86,0.01467,0.01333,15.15,1.607,1136.43,0.95,Friday,3,2023,9,0,None
2023-03-03,Affiliate,1931.63,77265,2170,158,260231.48,0.02809,0.07281,0.89,134.721,12.23,0.95,Friday,3,2023,9,0,None
2023-03-04,Google Search,3165.24,1547,105,5,8396.79,0.06787,0.04762,30.15,2.653,633.05,0.95,Saturday,3,2023,9,1,None
2023-03-04,Meta Ads,3129.01,6146,142,3,2851.86,0.0231,0.02113,22.04,0.911,1043.0,0.95,Saturday,3,2023,9,1,None
2023-03-04,Programmatic Display,1945.83,45402,348,3,4548.37,0.00766,0.00862,5.59,2.337,648.61,0.95,Saturday,3,2023,9,1,None
2023-03-04,YouTube,2119.11,9535,89,1,2227.66,0.00933,0.01124,23.81,1.051,2119.11,0.95,Saturday,3,2023,9,1,None
2023-03-04,Affiliate,1277.66,51106,1577,84,70940.89,0.03086,0.05327,0.81,55.524,15.21,0.95,Saturday,3,2023,9,1,None
2023-03-05,Google Search,2934.57,1434,73,3,3923.5,0.05091,0.0411,40.2,1.337,978.19,0.95,Sunday,3,2023,9,1,None
2023-03-05,Meta Ads,3781.44,7427,267,4,8657.97,0.03595,0.01498,14.16,2.29,945.36,0.95,Sunday,3,2023,9,1,None
2023-03-05,Programmatic Display,1784.75,41644,152,0,0.0,0.00365,0.0,11.74,0.0,0.0,0.95,Sunday,3,2023,9,1,None
2023-03-05,YouTube,1683.46,7575,130,1,1837.38,0.01716,0.00769,12.95,1.091,1683.46,0.95,Sunday,3,2023,9,1,None
2023-03-05,Affiliate,793.58,31743,1260,98,89888.41,0.03969,0.07778,0.63,113.27,8.1,0.95,Sunday,3,2023,9,1,None
2023-03-06,Google Search,3820.71,1867,142,5,6311.57,0.07606,0.03521,26.91,1.652,764.14,0.95,Monday,3,2023,10,0,None
2023-03-06,Meta Ads,4790.53,9409,323,5,8144.36,0.03433,0.01548,14.83,1.7,958.11,0.95,Monday,3,2023,10,0,None
2023-03-06,Programmatic Display,1973.85,46056,218,3,2511.3,0.00473,0.01376,9.05,1.272,657.95,0.95,Monday,3,2023,10,0,None
2023-03-06,YouTube,2534.29,11404,167,4,3555.35,0.01464,0.02395,15.18,1.403,633.57,0.95,Monday,3,2023,10,0,None
2023-03-06,Affiliate,1615.2,64607,1789,118,134138.39,0.02769,0.06596,0.9,83.048,13.69,0.95,Monday,3,2023,10,0,None
2023-03-07,Google Search,5674.88,2774,218,10,13941.61,0.07859,0.04587,26.03,2.457,567.49,0.95,Tuesday,3,2023,10,0,None
2023-03-07,Meta Ads,3107.42,6103,221,5,8448.82,0.03621,0.02262,14.06,2.719,621.48,0.95,Tuesday,3,2023,10,0,None
2023-03-07,Programmatic Display,2060.68,48082,318,1,2003.32,0.00661,0.00314,6.48,0.972,2060.68,0.95,Tuesday,3,2023,10,0,None
2023-03-07,YouTube,2447.57,11014,110,2,4489.92,0.00999,0.01818,22.25,1.834,1223.78,0.95,Tuesday,3,2023,10,0,None
2023-03-07,Affiliate,1824.46,72978,2361,155,267721.3,0.03235,0.06565,0.77,146.74,11.77,0.95,Tuesday,3,2023,10,0,None
2023-03-08,Google Search,4318.64,2111,88,4,4569.27,0.04169,0.04545,49.08,1.058,1079.66,0.95,Wednesday,3,2023,10,0,None
2023-03-08,Meta Ads,3597.29,7066,164,4,6731.82,0.02321,0.02439,21.93,1.871,899.32,0.95,Wednesday,3,2023,10,0,None
2023-03-08,Programmatic Display,2248.01,52453,415,5,4230.92,0.00791,0.01205,5.42,1.882,449.6,0.95,Wednesday,3,2023,10,0,None
2023-03-08,YouTube,1588.5,7148,135,2,3292.56,0.01889,0.01481,11.77,2.073,794.25,0.95,Wednesday,3,2023,10,0,None
2023-03-08,Affiliate,1157.43,46297,2003,157,179985.27,0.04326,0.07838,0.58,155.505,7.37,0.95,Wednesday,3,2023,10,0,None
2023-03-09,Google Search,5934.94,2901,208,9,16909.11,0.0717,0.04327,28.53,2.849,659.44,0.95,Thursday,3,2023,10,0,None
2023-03-09,Meta Ads,5320.15,10450,198,5,10742.72,0.01895,0.02525,26.87,2.019,1064.03,0.95,Thursday,3,2023,10,0,None
2023-03-09,Programmatic Display,2477.85,57816,435,3,7415.96,0.00752,0.0069,5.7,2.993,825.95,0.95,Thursday,3,2023,10,0,None
2023-03-09,YouTube,1646.11,7407,117,1,1548.55,0.0158,0.00855,14.07,0.941,1646.11,0.95,Thursday,3,2023,10,0,None
2023-03-09,Affiliate,1779.69,71187,3308,238,394806.66,0.04647,0.07195,0.54,221.84,7.48,0.95,Thursday,3,2023,10,0,None
2023-03-10,Google Search,7574.15,3702,242,8,18394.22,0.06537,0.03306,31.3,2.429,946.77,0.95,Friday,3,2023,10,0,None
2023-03-10,Meta Ads,4059.19,7973,122,3,5089.74,0.0153,0.02459,33.27,1.254,1353.06,0.95,Friday,3,2023,10,0,None
2023-03-10,Programmatic Display,3135.22,73155,519,5,10037.06,0.00709,0.00963,6.04,3.201,627.04,0.95,Friday,3,2023,10,0,None
2023-03-10,YouTube,2082.57,9371,167,2,2816.51,0.01782,0.01198,12.47,1.352,1041.29,0.95,Friday,3,2023,10,0,None
2023-03-10,Affiliate,1613.03,64521,2668,194,188390.24,0.04135,0.07271,0.6,116.793,8.31,0.95,Friday,3,2023,10,0,None
2023-03-11,Google Search,3857.39,1885,101,4,8292.02,0.05358,0.0396,38.19,2.15,964.35,0.95,Saturday,3,2023,10,1,None
2023-03-11,Meta Ads,3391.83,6662,178,6,11268.25,0.02672,0.03371,19.06,3.322,565.3,0.95,Saturday,3,2023,10,1,None
2023-03-11,Programmatic Display,1772.93,41368,191,2,1836.78,0.00462,0.01047,9.28,1.036,886.47,0.95,Saturday,3,2023,10,1,None
2023-03-11,YouTube,1343.12,6044,68,1,1980.06,0.01125,0.01471,19.75,1.474,1343.12,0.95,Saturday,3,2023,10,1,None
2023-03-11,Affiliate,1345.18,53807,1419,58,76369.12,0.02637,0.04087,0.95,56.773,23.19,0.95,Saturday,3,2023,10,1,None
2023-03-12,Google Search,4556.51,2227,112,6,11641.47,0.05029,0.05357,40.68,2.555,759.42,0.95,Sunday,3,2023,10,1,None
2023-03-12,Meta Ads,3216.97,6319,165,3,6809.27,0.02611,0.01818,19.5,2.117,1072.32,0.95,Sunday,3,2023,10,1,None
2023-03-12,Programmatic Display,2083.06,48604,248,1,2057.84,0.0051,0.00403,8.4,0.988,2083.06,0.95,Sunday,3,2023,10,1,None
2023-03-12,YouTube,2211.5,9951,182,2,4696.62,0.01829,0.01099,12.15,2.124,1105.75,0.95,Sunday,3,2023,10,1,None
2023-03-12,Affiliate,1480.04,59201,2734,121,241548.21,0.04618,0.04426,0.54,163.204,12.23,0.95,Sunday,3,2023,10,1,None
2023-03-13,Google Search,5700.46,2786,138,4,6387.62,0.04953,0.02899,41.31,1.121,1425.11,0.95,Monday,3,2023,11,0,None
2023-03-13,Meta Ads,3410.74,6699,224,3,7004.76,0.03344,0.01339,15.23,2.054,1136.91,0.95,Monday,3,2023,11,0,None
2023-03-13,Programmatic Display,3656.42,85316,509,7,7805.43,0.00597,0.01375,7.18,2.135,522.35,0.95,Monday,3,2023,11,0,None
2023-03-13,YouTube,1632.87,7347,110,2,4509.37,0.01497,0.01818,14.84,2.762,816.43,0.95,Monday,3,2023,11,0,None
2023-03-13,Affiliate,1638.09,65523,2944,188,187132.59,0.04493,0.06386,0.56,114.238,8.71,0.95,Monday,3,2023,11,0,None
2023-03-14,Google Search,4211.77,2059,154,7,11757.61,0.07479,0.04545,27.35,2.792,601.68,0.95,Tuesday,3,2023,11,0,None
2023-03-14,Meta Ads,4207.57,8264,213,6,10939.62,0.02577,0.02817,19.75,2.6,701.26,0.95,Tuesday,3,2023,11,0,None
2023-03-14,Programmatic Display,3974.29,92733,552,6,7221.82,0.00595,0.01087,7.2,1.817,662.38,0.95,Tuesday,3,2023,11,0,None
2023-03-14,YouTube,2265.01,10192,128,2,3817.56,0.01256,0.01562,17.7,1.685,1132.5,0.95,Tuesday,3,2023,11,0,None
2023-03-14,Affiliate,2474.93,98997,3863,165,203356.84,0.03902,0.04271,0.64,82.167,15.0,0.95,Tuesday,3,2023,11,0,None
2023-03-15,Google Search,5333.18,2607,109,3,3811.75,0.04181,0.02752,48.93,0.715,1777.73,0.95,Wednesday,3,2023,11,0,None
2023-03-15,Meta Ads,5557.01,10915,330,6,6911.32,0.03023,0.01818,16.84,1.244,926.17,0.95,Wednesday,3,2023,11,0,None
2023-03-15,Programmatic Display,6488.61,151400,620,3,2950.93,0.0041,0.00484,10.47,0.455,2162.87,0.95,Wednesday,3,2023,11,0,Budget Spike
2023-03-15,YouTube,2101.85,9458,108,2,2949.85,0.01142,0.01852,19.46,1.403,1050.93,0.95,Wednesday,3,2023,11,0,None
2023-03-15,Affiliate,1146.1,45843,1073,57,94768.22,0.02341,0.05312,1.07,82.688,20.11,0.95,Wednesday,3,2023,11,0,None
2023-03-16,Google Search,7799.06,3812,172,6,8824.68,0.04512,0.03488,45.34,1.132,1299.84,0.95,Thursday,3,2023,11,0,None
2023-03-16,Meta Ads,4039.92,7935,299,8,14667.51,0.03768,0.02676,13.51,3.631,504.99,0.95,Thursday,3,2023,11,0,None
2023-03-16,Programmatic Display,2427.72,56646,186,2,3934.41,0.00328,0.01075,13.05,1.621,1213.86,0.95,Thursday,3,2023,11,0,None
2023-03-16,YouTube,1654.58,7445,100,1,1005.74,0.01343,0.01,16.55,0.608,1654.58,0.95,Thursday,3,2023,11,0,None
2023-03-16,Affiliate,1536.85,61473,1883,146,282739.73,0.03063,0.07754,0.82,183.974,10.53,0.95,Thursday,3,2023,11,0,None
2023-03-17,Google Search,6403.46,3130,199,6,11288.18,0.06358,0.03015,32.18,1.763,1067.24,0.95,Friday,3,2023,11,0,None
2023-03-17,Meta Ads,5712.73,11221,202,6,5477.73,0.018,0.0297,28.28,0.959,952.12,0.95,Friday,3,2023,11,0,None
2023-03-17,Programmatic Display,2956.38,68982,210,1,1301.57,0.00304,0.00476,14.08,0.44,2956.38,0.95,Friday,3,2023,11,0,None
2023-03-17,YouTube,2283.97,10277,151,2,4079.19,0.01469,0.01325,15.13,1.786,1141.98,0.95,Friday,3,2023,11,0,None
2023-03-17,Affiliate,1888.24,75529,3079,176,342151.61,0.04077,0.05716,0.61,181.201,10.73,0.95,Friday,3,2023,11,0,None
2023-03-18,Google Search,3969.35,1940,139,7,15804.99,0.07165,0.05036,28.56,3.982,567.05,0.95,Saturday,3,2023,11,1,None
